Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Year,Month,Log_Sales,z_score,iso_anomaly,lof_anomaly,knn_distance
5432,CA-2018-117422,2018-10-21,2018-10-25,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107.0,East,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",4.064,2018,10,1.4021677102761807,-1.6458391524055216,-1,1,0.02334736399699122
5435,CA-2016-160171,2016-10-19,2016-10-24,Standard Class,RM-19675,Robert Marley,Home Office,United States,Los Angeles,California,90008.0,West,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",1640.7,2016,10,7.402878259020837,1.9999470966928017,-1,1,0.021811943891467678
5441,US-2018-153633,2018-11-13,2018-11-18,Second Class,TC-21295,Toby Carlisle,Consumer,United States,Jupiter,Florida,33458.0,South,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,2.064,2018,11,0.7246458476193163,-2.0574737197243236,-1,1,0.06298933415074182
5480,CA-2015-101770,2015-03-31,2015-04-04,Standard Class,KB-16240,Karen Bern,Corporate,United States,Miami,Florida,33180.0,South,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,1.869,2015,3,0.6254035284734257,-2.1177692929787955,-1,1,0.04957968145884839
5527,CA-2018-166933,2018-04-24,2018-04-28,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Santa Barbara,California,93101.0,West,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,1.81,2018,4,0.5933268452777344,-2.137257773478159,-1,1,0.05272872774836035
5531,CA-2018-160885,2018-12-02,2018-12-06,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Omaha,Nebraska,68104.0,Central,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,2479.96,2018,12,7.8159977099966955,2.250941574991362,-1,1,0.03797363786081576
5541,US-2018-150595,2018-05-22,2018-05-26,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",1.592,2018,5,0.4649910874221913,-2.215229329922459,-1,1,0.09480779345866669
5551,US-2015-159618,2015-11-12,2015-11-16,Standard Class,DB-12970,Darren Budd,Corporate,United States,Houston,Texas,77036.0,Central,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,2.672,2015,11,0.9828272556743993,-1.900613258015005,-1,1,0.02347703433979731
5563,CA-2018-133263,2018-03-31,2018-04-02,Second Class,JE-15610,Jim Epp,Corporate,United States,Atlanta,Georgia,30318.0,South,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,2999.95,2018,3,8.006350900844689,2.3665923866791188,-1,1,0.06899049049772099
5613,CA-2018-121027,2018-08-18,2018-08-22,Standard Class,HW-14935,Helen Wasserman,Corporate,United States,Seattle,Washington,98105.0,West,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,1496.16,2018,8,7.310657104687137,1.943917295952602,-1,1,0.02539047527848659
5621,US-2017-124163,2017-09-25,2017-09-30,Standard Class,SC-20695,Steve Chapman,Corporate,United States,La Crosse,Wisconsin,54601.0,Central,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,3.04,2017,9,1.1118575154181303,-1.8222197506345017,-1,-1,0.02666824708216131
5627,CA-2015-126683,2015-09-29,2015-10-01,Second Class,PP-18955,Paul Prost,Home Office,United States,Seattle,Washington,98115.0,West,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",2348.82,2015,9,7.76166835337032,2.2179332804399388,-1,1,0.045439205858561316
5703,US-2015-123519,2015-12-14,2015-12-21,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Marion,Ohio,43302.0,East,OFF-AR-10003829,Office Supplies,Art,Newell 35,2.624,2015,12,0.9646998710818426,-1.9116267153285704,-1,1,0.026327206906329614
5711,US-2016-160857,2016-05-08,2016-05-15,Standard Class,NW-18400,Natalie Webber,Consumer,United States,New York City,New York,10024.0,East,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,2799.944,2016,5,7.937354695963292,2.3246731151273208,-1,1,0.060079756627665404
5757,CA-2015-163748,2015-10-14,2015-10-18,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Fort Worth,Texas,76106.0,Central,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1999.96,2015,10,7.600882459342079,2.120246348744863,-1,1,0.034593183936348915
5772,CA-2016-103835,2016-09-24,2016-09-28,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Los Angeles,California,90032.0,West,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1158.12,2016,9,7.0545532797070445,1.7883190887287534,-1,-1,0.0306491956527859
5782,CA-2016-155586,2016-12-12,2016-12-16,Second Class,XP-21865,Xylona Preis,Consumer,United States,Chico,California,95928.0,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,2.21,2016,12,0.7929925155296614,-2.015949080264526,-1,1,0.05201701433952988
5796,CA-2015-124856,2015-09-29,2015-10-03,Second Class,LD-17005,Lisa DeCherney,Consumer,United States,New York City,New York,10011.0,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1395.54,2015,9,7.241036716127033,1.9016187959320652,-1,1,0.02288920366682312
5813,US-2016-163279,2016-03-22,2016-03-26,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,San Diego,California,92037.0,West,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,1487.976,2016,3,7.305172086230705,1.9405848231225813,-1,1,0.02302754963984377
5857,CA-2016-112214,2016-08-05,2016-08-11,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220.0,Central,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,1.362,2016,8,0.3089542077273207,-2.310030954783831,-1,1,0.11238424953713388
5885,CA-2017-136301,2017-03-13,2017-03-15,Second Class,EH-13765,Edward Hooks,Corporate,United States,San Francisco,California,94109.0,West,OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,4912.59,2017,3,8.499556576620384,2.666243978955377,-1,1,0.1337343320713522
5894,CA-2018-159954,2018-09-10,2018-09-14,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Atlanta,Georgia,30318.0,South,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,2.78,2018,9,1.0224509277025455,-1.876539535837351,-1,1,0.030681734652484915
5918,US-2016-126977,2016-09-17,2016-09-23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035.0,East,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",4228.704,2016,9,8.349650842116747,2.5751673870959886,-1,1,0.09792128053794258
5919,US-2016-126977,2016-09-17,2016-09-23,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035.0,East,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,2003.92,2016,9,7.602860541248244,2.121448150390602,-1,1,0.03657126584251369
5991,US-2018-163300,2018-09-15,2018-09-21,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049.0,West,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,2357.488,2018,9,7.7653519243568,2.2201712674818057,-1,1,0.049122776845041294
6011,CA-2016-135580,2016-12-30,2017-01-03,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049.0,West,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2548.56,2016,12,7.8432837727637,2.267519470495552,-1,1,0.04989270011353231
6015,CA-2017-159016,2017-03-10,2017-03-11,First Class,KF-16285,Karen Ferguson,Home Office,United States,Los Angeles,California,90008.0,West,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,4158.912,2017,3,8.333008780586622,2.5650563513127564,-1,1,0.09413047105928207
6056,CA-2017-113551,2017-08-18,2017-08-20,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Edinburg,Texas,78539.0,Central,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,2.068,2017,8,0.7265819566461827,-2.056297419082997,-1,1,0.06278408165430549
6086,US-2017-132577,2017-11-22,2017-11-27,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,Houston,Texas,77095.0,Central,OFF-LA-10000262,Office Supplies,Labels,Avery 494,2.088,2017,11,0.7362066700203923,-2.0504498369698174,-1,1,0.058594164266052795
6090,US-2018-162068,2018-12-28,2018-12-31,Second Class,PC-18745,Pamela Coakley,Corporate,United States,Loveland,Colorado,80538.0,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,1.188,2018,12,0.17227122094045313,-2.393073946053839,-1,1,0.13668298678686755
6100,CA-2018-100111,2018-09-20,2018-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035.0,East,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,2888.127,2018,9,7.968363474115094,2.343512780208455,-1,1,0.054656666576695656
6102,CA-2018-100111,2018-09-20,2018-09-26,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035.0,East,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2254.41,2018,9,7.720643576904627,2.1930083045231705,-1,1,0.062563772625853
6110,CA-2017-150007,2017-09-11,2017-09-16,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.908,2017,9,0.6460555730260947,-2.1052219555536236,-1,1,0.05272872774836035
6114,CA-2017-124590,2017-11-12,2017-11-16,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Parma,Ohio,44134.0,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1537.074,2017,11,7.337635888118078,1.9603085011025494,-1,1,0.026239589751167358
6117,US-2017-113677,2017-11-13,2017-11-19,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,New York City,New York,10011.0,East,TEC-PH-10002114,Technology,Phones,Xiaomi Mi3,2279.96,2017,11,7.731913177934942,2.199855253086244,-1,1,0.053268920107257145
6176,CA-2016-158421,2016-09-21,2016-09-26,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,29203.0,South,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,1690.04,2016,9,7.432507476276075,2.0179485970090085,-1,1,0.024128436012543553
6201,CA-2016-146675,2016-04-16,2016-04-20,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Evanston,Illinois,60201.0,Central,TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier,1439.968,2016,4,7.272376170100907,1.9206593661152254,-1,1,0.022748132719985215
6210,CA-2018-119809,2018-08-18,2018-08-25,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Seattle,Washington,98103.0,West,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,2793.528,2018,8,7.9350605921172725,2.3232793114789225,-1,1,0.06217870385070068
6235,US-2018-142188,2018-09-11,2018-09-11,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,98105.0,West,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,1471.96,2018,9,7.29435012500656,1.9340098421934453,-1,1,0.02103458491311816
6252,CA-2015-101147,2015-12-02,2015-12-04,First Class,MC-17575,Matt Collins,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,2.394,2015,12,0.8729656071357814,-1.9673607013872165,-1,1,0.03831886430213671
6257,CA-2016-133977,2016-09-06,2016-09-08,Second Class,AT-10435,Alyssa Tate,Home Office,United States,Tamarac,Florida,33319.0,South,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,3.444,2016,9,1.2366335865654843,-1.7464109142125042,-1,1,0.021827403044521354
6271,CA-2018-102379,2018-12-02,2018-12-06,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,94601.0,West,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1159.056,2018,12,7.055361159687598,1.7888099235557455,-1,-1,0.030783306144201994
6296,CA-2015-141313,2015-12-28,2016-01-01,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Beverly,Massachusetts,1915.0,East,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1737.18,2015,12,7.460018387815209,2.034663101428909,-1,1,0.03532818490290435
6341,CA-2018-143112,2018-10-05,2018-10-09,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035.0,East,TEC-MA-10001047,Technology,Machines,"3D Systems Cube Printer, 2nd Generation, Magenta",5199.96,2018,10,8.55640621223224,2.70078349191744,-1,1,0.1905839676832084
6353,US-2016-161347,2016-09-13,2016-09-19,Standard Class,HG-14845,Harry Greene,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",2.412,2016,9,0.8804562788649389,-1.9628096756770388,-1,1,0.039029343905735314
6403,CA-2018-125472,2018-05-30,2018-05-31,First Class,BD-11725,Bruce Degenhardt,Consumer,United States,Lafayette,Louisiana,70506.0,South,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,3.89,2018,5,1.358409157630355,-1.6724250588945406,-1,1,0.021305040701236067
6426,CA-2017-143714,2017-05-23,2017-05-27,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,8399.976,2017,5,9.035984127684467,2.992155414512963,-1,-1,0.5390079294020769
6448,US-2018-119816,2018-03-04,2018-03-06,Second Class,TT-21460,Tonja Turnell,Home Office,United States,Houston,Texas,77095.0,Central,OFF-LA-10002381,Office Supplies,Labels,Avery 497,2.464,2018,3,0.9017860456712733,-1.9498505819351692,-1,1,0.039740328649514045
6454,CA-2016-125710,2016-10-08,2016-10-13,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Houston,Texas,77036.0,Central,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",3.44,2016,10,1.235471471385307,-1.7471169678555425,-1,1,0.022989518224698635
6468,CA-2017-163804,2017-12-02,2017-12-08,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Providence,Rhode Island,2908.0,East,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,2079.4,2017,12,7.63983466954387,2.1439121181853475,-1,1,0.046980510861383884
6505,CA-2018-128265,2018-11-17,2018-11-22,Second Class,VW-21775,Victoria Wilson,Corporate,United States,New York City,New York,10011.0,East,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,1247.64,2018,11,7.129009045777879,1.8335553663165665,-1,1,0.022435695473324913
6520,US-2018-116652,2018-09-15,2018-09-19,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122.0,West,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,2.688,2018,9,0.9887974226609032,-1.8969860287848317,-1,1,0.024097551579060572
6521,CA-2018-138289,2018-01-16,2018-01-18,Second Class,AR-10540,Andy Reiter,Consumer,United States,Jackson,Michigan,49201.0,Central,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,5443.96,2018,1,8.602262016205788,2.72864360251769,-1,-1,0.2346013845673074
6528,CA-2017-157791,2017-12-23,2017-12-28,Second Class,CA-11965,Carol Adams,Corporate,United States,Warwick,Rhode Island,2886.0,East,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1999.96,2017,12,7.600882459342079,2.120246348744863,-1,1,0.034593183936348915
6535,CA-2015-128209,2015-11-17,2015-11-22,Standard Class,GT-14710,Greg Tran,Consumer,United States,Buffalo,New York,14215.0,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,2152.776,2015,11,7.6745134510785356,2.1649815271874226,-1,1,0.07033782580620862
6536,CA-2015-128209,2015-11-17,2015-11-22,Standard Class,GT-14710,Greg Tran,Consumer,United States,Buffalo,New York,14215.0,East,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,4007.84,2015,11,8.29600772180819,2.542576021658344,-1,1,0.12378783258010984
6559,CA-2016-166947,2016-06-05,2016-06-10,Standard Class,EB-13750,Edward Becker,Corporate,United States,Buffalo,New York,14215.0,East,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,1522.638,2016,6,7.328199635870549,1.954575420260271,-1,1,0.026987690041059054
6569,CA-2015-100678,2015-04-18,2015-04-22,Standard Class,KM-16720,Kunst Miller,Consumer,United States,Houston,Texas,77095.0,Central,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,2.688,2015,4,0.9887974226609032,-1.8969860287848317,-1,1,0.024097551579060572
6598,CA-2015-169257,2015-06-06,2015-06-12,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Jacksonville,Florida,32216.0,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,1.365,2015,6,0.31115442863692305,-2.3086941905669858,-1,1,0.11018402862753152
6621,US-2018-167402,2018-01-13,2018-01-18,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Springfield,Missouri,65807.0,Central,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4164.05,2018,1,8.334243437347686,2.5658064782527705,-1,1,0.09536512782034556
6627,CA-2015-145541,2015-12-14,2015-12-21,Standard Class,TB-21400,Tom Boeckenhauer,Consumer,United States,New York City,New York,10024.0,East,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",6999.96,2015,12,8.853659713735409,2.8813825592234434,-1,-1,0.4060875910807198
6632,CA-2017-105081,2017-12-25,2017-12-30,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Seattle,Washington,98115.0,West,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1747.25,2017,12,7.465798402357239,2.038174801812679,-1,1,0.030649797419733282
6765,CA-2017-144764,2017-09-02,2017-09-08,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60623.0,Central,TEC-MA-10003230,Technology,Machines,Okidata C610n Printer,1362.9,2017,9,7.217370061433467,1.8872399047085902,-1,1,0.022560907274145947
6774,CA-2017-119018,2017-11-04,2017-11-08,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Los Angeles,California,90004.0,West,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,4.176,2017,11,1.4293538505803376,-1.6293219657020754,-1,1,0.02272825107755616
6807,CA-2018-162880,2018-12-25,2018-12-29,Standard Class,GD-14590,Giulietta Dortch,Corporate,United States,Everett,Washington,98208.0,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,3.856,2018,12,1.349630376748299,-1.6777586870313521,-1,1,0.023086020034182475
6818,CA-2015-144414,2015-06-17,2015-06-21,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Seattle,Washington,98105.0,West,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,3266.376,2015,6,8.091436392439798,2.418286850648909,-1,1,0.10026153434881913
6819,CA-2018-163860,2018-12-28,2019-01-01,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,61604.0,Central,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,1.68,2018,12,0.5187937934151675,-2.182541006751379,-1,1,0.06899287148695155
6827,CA-2017-118689,2017-10-02,2017-10-09,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lafayette,Indiana,47905.0,Central,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,17499.95,2017,10,9.769953302764666,3.438085059682938,-1,-1,1.2703967261442823
6839,CA-2018-107517,2018-02-05,2018-02-09,Standard Class,FC-14335,Fred Chung,Corporate,United States,Torrance,California,90503.0,West,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",1640.7,2018,2,7.402878259020837,1.9999470966928017,-1,1,0.021811943891467678
6851,US-2017-100461,2017-01-08,2017-01-12,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Franklin,Wisconsin,53132.0,Central,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1565.88,2017,1,7.356203245262156,1.9715892677397835,-1,1,0.0246134830649547
6869,US-2017-126452,2017-08-21,2017-08-28,Standard Class,SC-20230,Scot Coram,Corporate,United States,Los Angeles,California,90004.0,West,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,2887.056,2017,8,7.967992576773043,2.3432874381562945,-1,1,0.0550275639187463
6880,CA-2016-137113,2016-12-01,2016-12-05,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105.0,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2003.92,2016,12,7.602860541248244,2.121448150390602,-1,1,0.03657126584251369
6882,CA-2016-137113,2016-12-01,2016-12-05,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,98105.0,West,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,1913.4,2016,12,7.556637043244067,2.0933646439391693,-1,1,0.036217115438418546
6885,CA-2016-120677,2016-05-31,2016-06-04,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Minneapolis,Minnesota,55407.0,Central,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,2567.84,2016,5,7.850820357572846,2.2720983911148935,-1,1,0.046836644819899576
6902,US-2018-135013,2018-07-24,2018-07-24,Same Day,HR-14830,Harold Ryan,Corporate,United States,Huntington Beach,California,92646.0,West,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,2399.96,2018,7,7.78320734953048,2.231019493377925,-1,1,0.05325226207378364
6910,CA-2015-126277,2015-09-13,2015-09-18,Second Class,LH-16900,Lena Hernandez,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,2.502,2015,9,0.9170904120447193,-1.9405522750059765,-1,1,0.046634216514363724
6918,CA-2015-124247,2015-12-16,2015-12-21,Standard Class,SH-20635,Stefanie Holloman,Corporate,United States,Sacramento,California,95823.0,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,1403.92,2015,12,7.247023602905351,1.905256183423763,-1,1,0.02535256719555612
6947,CA-2016-126466,2016-11-09,2016-11-13,Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,Roseville,California,95661.0,West,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",2.48,2016,11,0.9082585601768908,-1.945918146902687,-1,1,0.04621284315513152
6989,CA-2018-158561,2018-11-11,2018-11-16,Second Class,BB-11545,Brenda Bowman,Corporate,United States,Fort Lauderdale,Florida,33311.0,South,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1158.12,2018,11,7.0545532797070445,1.7883190887287534,-1,-1,0.0306491956527859
6990,CA-2018-165099,2018-12-11,2018-12-13,First Class,DK-13375,Dennis Kane,Consumer,United States,Abilene,Texas,79605.0,Central,OFF-AP-10001634,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum,1.392,2018,12,0.3307415619122278,-2.296793849669973,-1,1,0.11563018229528232
7068,CA-2017-114209,2017-05-21,2017-05-26,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Dallas,Texas,75081.0,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",1.964,2017,5,0.6749832099322741,-2.0876467067568756,-1,1,0.04797583187687371
7109,CA-2017-109666,2017-04-19,2017-04-26,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,10035.0,East,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,3.28,2017,4,1.1878434223960523,-1.7760538220273758,-1,1,0.0234433931899396
7115,US-2017-102239,2017-05-05,2017-05-06,First Class,LW-16990,Lindsay Williams,Corporate,United States,Henderson,Nevada,89015.0,West,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,1685.88,2017,5,7.43004296165156,2.0164512587428534,-1,1,0.021663921388029195
7118,CA-2015-143168,2015-10-18,2015-10-23,Second Class,IG-15085,Ivan Gibson,Consumer,United States,Seattle,Washington,98103.0,West,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,1.344,2015,10,0.29565024210095786,-2.3181139000525737,-1,1,0.1200176734577999
7133,CA-2018-141439,2018-11-26,2018-12-01,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Richmond,Indiana,47374.0,Central,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,1879.96,2018,11,7.5390057790019,2.08265260905494,-1,1,0.04255757922492798
7174,US-2018-141677,2018-03-26,2018-03-30,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070.0,Central,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,2399.96,2018,3,7.78320734953048,2.231019493377925,-1,1,0.05325226207378364
7178,CA-2018-133067,2018-05-04,2018-05-10,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",2.202,2018,5,0.7893660383004882,-2.018152379475076,-1,1,0.055643491568703074
7244,CA-2018-118892,2018-08-17,2018-08-22,Second Class,TP-21415,Tom Prescott,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,4416.174,2018,8,8.3930289893546,2.601522174820954,-1,1,0.10098636195583488
7274,US-2017-150357,2017-10-10,2017-10-14,Standard Class,EB-13975,Erica Bern,Corporate,United States,Greensboro,North Carolina,27405.0,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,4.095,2017,10,1.4097667173050328,-1.6412223065990885,-1,1,0.02748037758268107
