Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Year,Month,Log_Sales,z_score,iso_anomaly
7811,CA-2017-134334,2017-02-14,2017-02-15,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,20735.0,East,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",4.77,2017,2,1.5623463049002497,-1.5485211909846872,-1
7815,US-2018-109316,2018-06-08,2018-06-10,First Class,MG-17680,Maureen Gastineau,Home Office,United States,Los Angeles,California,90049.0,West,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",1497.666,2018,6,7.311663175265071,1.9445285432788744,-1
7819,CA-2017-138478,2017-10-21,2017-10-26,Second Class,DP-13390,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,89031.0,West,OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,4535.976,2017,10,8.4197955543883,2.6177844447542826,-1
7841,US-2015-137869,2015-03-28,2015-04-02,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,Des Moines,Iowa,50315.0,Central,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,1184.72,2015,3,7.077261738729248,1.8021158194606965,-1
7847,CA-2016-125976,2016-09-27,2016-10-02,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Arlington,Virginia,22204.0,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301,1871.88,2016,9,7.534698552418778,2.0800357143853945,-1
7899,CA-2018-128363,2018-08-13,2018-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109.0,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1614.582,2018,8,7.386831378626755,1.9901976686198364,-1
7901,CA-2018-128363,2018-08-13,2018-08-18,Standard Class,DC-12850,Dan Campbell,Consumer,United States,Memphis,Tennessee,38109.0,South,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,1.584,2018,8,0.4599532933922342,-2.2182900874862526,-1
7906,US-2016-118766,2016-10-15,2016-10-22,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75217.0,Central,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,4.464,2016,10,1.49604522507901,-1.5888030148035703,-1
7907,US-2016-118766,2016-10-15,2016-10-22,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75217.0,Central,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,3.96,2016,10,1.3762440252663892,-1.6615893229173162,-1
7915,CA-2018-165323,2018-06-17,2018-06-21,Standard Class,SR-20740,Steven Roelle,Home Office,United States,New York City,New York,10024.0,East,TEC-MA-10003673,Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer,3404.5,2018,6,8.13285336492302,2.443450108821761,-1
7927,CA-2018-120404,2018-11-20,2018-11-24,Second Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,10035.0,East,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.97,2018,11,1.0885619528146082,-1.836373181484903,-1
7938,CA-2018-166093,2018-08-17,2018-08-24,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,94513.0,West,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,2518.29,2018,8,7.831335378743101,2.2602601150800137,-1
7947,CA-2018-134194,2018-12-25,2019-01-01,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Dallas,Texas,75081.0,Central,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",3.168,2018,12,1.1531004739521795,-1.7971622162185108,-1
7974,US-2016-126753,2016-08-16,2016-08-20,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",2.724,2016,8,1.002101388287266,-1.888903083516089,-1
7976,US-2016-126753,2016-08-16,2016-08-20,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,3.762,2016,8,1.3249507308788386,-1.6927530302533091,-1
7991,US-2017-117793,2017-08-23,2017-08-29,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081.0,Central,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,1.98,2017,8,0.6830968447064438,-2.0827171941850584,-1
7998,US-2018-105998,2018-11-03,2018-11-05,First Class,CR-12580,Clay Rozendal,Home Office,United States,San Diego,California,92037.0,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,1673.184,2018,11,7.4224836770073805,2.011858546632362,-1
8010,CA-2016-110863,2016-11-17,2016-11-24,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Oklahoma City,Oklahoma,73120.0,Central,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,1323.9,2016,11,7.188337204943611,1.8696007287971799,-1
8015,CA-2018-120168,2018-05-25,2018-05-25,Same Day,TB-21625,Trudy Brown,Consumer,United States,New York City,New York,10009.0,East,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,3.29,2018,5,1.1908875647772805,-1.7742043256479678,-1
8025,CA-2015-129189,2015-07-21,2015-07-25,Standard Class,HM-14860,Harry Marie,Corporate,United States,Dallas,Texas,75217.0,Central,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,1.044,2015,7,0.04305948946044701,-2.4715777082375596,-1
8034,CA-2016-119690,2016-06-25,2016-06-28,First Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041.0,Central,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",0.984,2016,6,-0.016129381929883644,-2.507538445163899,-1
8036,CA-2016-119690,2016-06-25,2016-06-28,First Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041.0,Central,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,4.608,2016,6,1.52779392339359,-1.569513804500587,-1
8047,CA-2017-113600,2017-12-15,2017-12-17,Second Class,SH-20395,Shahid Hopkins,Consumer,United States,Cuyahoga Falls,Ohio,44221.0,East,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2.214,2017,12,0.7948008342864451,-2.014850419763588,-1
8054,CA-2018-152205,2018-09-28,2018-10-05,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,2.655,2018,9,0.9764446546939021,-1.9044910652678555,-1
8060,CA-2016-121188,2016-08-28,2016-09-04,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Los Angeles,California,90049.0,West,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,4.16,2016,8,1.425515074273172,-1.6316542491475678,-1
8099,CA-2018-122798,2018-12-28,2019-01-01,Standard Class,SV-20935,Susan Vittorini,Consumer,United States,Albuquerque,New Mexico,87105.0,West,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,4.28,2018,12,1.4539530095937054,-1.6143765230012803,-1
8101,CA-2017-169663,2017-03-10,2017-03-13,First Class,RH-19510,Rick Huthwaite,Home Office,United States,Los Angeles,California,90045.0,West,TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer,3357.6,2017,3,8.118981712019382,2.435022259986604,-1
8103,CA-2016-149846,2016-05-22,2016-05-26,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,90045.0,West,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2973.32,2016,5,7.997434452590958,2.361175117479049,-1
8124,CA-2015-138128,2015-12-09,2015-12-15,Standard Class,FP-14320,Frank Preis,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier,1079.976,2015,12,6.984694097649126,1.7458755075476389,-1
8126,CA-2016-137064,2016-02-06,2016-02-13,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Houston,Texas,77070.0,Central,OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders,2.934,2016,2,1.07636667972079,-1.8437825305258664,-1
8147,US-2015-112949,2015-06-20,2015-06-27,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Lawton,Oklahoma,73505.0,Central,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,3.52,2015,6,1.2584609896100056,-1.7331494770498852,-1
8154,CA-2018-140151,2018-03-23,2018-03-25,First Class,RB-19360,Raymond Buch,Consumer,United States,Seattle,Washington,98115.0,West,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,13999.96,2018,3,9.546809751450457,3.302512166381744,-1
8169,CA-2018-107174,2018-11-06,2018-11-13,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Seattle,Washington,98105.0,West,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,2036.86,2018,11,7.619164685342556,2.1313538813635438,-1
8173,CA-2015-114125,2015-07-09,2015-07-13,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Los Angeles,California,90049.0,West,OFF-LA-10004559,Office Supplies,Labels,Avery 49,2.88,2015,7,1.0577902941478545,-1.8550687824671344,-1
8179,CA-2017-166429,2017-09-02,2017-09-08,Standard Class,TG-21310,Toby Gnade,Consumer,United States,Des Moines,Washington,98198.0,West,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,999.98,2017,9,6.907735278782134,1.6991184774771209,-1
8181,CA-2016-119879,2016-11-21,2016-11-25,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",1252.704,2016,11,7.133059693947946,1.8360163744385884,-1
8184,CA-2018-155642,2018-05-18,2018-05-22,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Chicago,Illinois,60653.0,Central,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,1.892,2018,5,0.6376344706296865,-2.110338272874661,-1
8205,CA-2016-114811,2016-11-08,2016-11-08,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024.0,East,TEC-MA-10000045,Technology,Machines,Zebra ZM400 Thermal Label Printer,4643.8,2016,11,8.443288275568266,2.6320576610902613,-1
8208,CA-2016-122266,2016-04-26,2016-04-30,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Daytona Beach,Florida,32114.0,South,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,2.624,2016,4,0.9646998710818426,-1.9116267153285704,-1
8209,CA-2016-141565,2016-09-20,2016-09-24,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Nashville,Tennessee,37211.0,South,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1369.764,2016,9,7.222393741209512,1.8902920870291002,-1
8216,CA-2016-120845,2016-09-25,2016-10-02,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130.0,South,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,2.469,2016,9,0.9038132103630424,-1.948618959596802,-1
8217,CA-2016-120845,2016-09-25,2016-10-02,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Murfreesboro,Tennessee,37130.0,South,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,3.264,2016,9,1.1829534371018604,-1.7790247770499585,-1
8218,CA-2015-120775,2015-10-03,2015-10-07,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217.0,Central,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,4.344,2015,10,1.4687955826316343,-1.6053587828114557,-1
8221,CA-2015-120775,2015-10-03,2015-10-07,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Dallas,Texas,75217.0,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,2015,10,0.5810976767513224,-2.1446877159973536,-1
8232,CA-2017-162355,2017-06-30,2017-07-02,Second Class,PF-19165,Philip Fox,Consumer,United States,Sandy Springs,Georgia,30328.0,South,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1266.86,2017,6,7.144296676978301,1.842843505639241,-1
8235,CA-2018-102204,2018-05-01,2018-05-06,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216.0,South,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,3.328,2018,5,1.2023715229589622,-1.7672271424487624,-1
8236,CA-2018-102204,2018-05-01,2018-05-06,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216.0,South,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,933.262,2018,5,6.838685976002945,1.6571669458147817,-1
8237,CA-2018-102204,2018-05-01,2018-05-06,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216.0,South,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,2018,5,7.9387737170770025,2.3255352543059264,-1
8238,CA-2018-103065,2018-10-20,2018-10-20,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216.0,South,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,4.768,2018,10,1.5619269297630487,-1.5487759861620252,-1
8240,CA-2018-103065,2018-10-20,2018-10-20,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216.0,South,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,4.448,2018,10,1.4924545569482814,-1.5909845578708033,-1
8251,CA-2016-140221,2016-03-05,2016-03-09,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,60653.0,Central,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,4.712,2016,3,1.5501124463492855,-1.555953982970938,-1
8270,CA-2018-121790,2018-01-30,2018-02-06,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505.0,Central,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,2003.168,2018,1,7.602485206337292,2.1212201122531114,-1
8272,CA-2017-169670,2017-12-25,2017-12-31,Standard Class,JE-15715,Joe Elijah,Consumer,United States,New York City,New York,10009.0,East,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,2563.056,2017,12,7.848955575520616,2.2709654258254734,-1
8274,CA-2016-104059,2016-06-13,2016-06-15,Second Class,FC-14245,Frank Carlisle,Home Office,United States,Springfield,Ohio,45503.0,East,OFF-AR-10000634,Office Supplies,Art,Newell 320,3.424,2016,6,1.2308094582794957,-1.749949416302475,-1
8275,CA-2018-164112,2018-06-30,2018-07-04,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Mount Vernon,New York,10550.0,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1085.42,2018,6,6.989722287846126,1.7489304302154065,-1
8277,US-2017-139262,2017-02-21,2017-02-25,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,33614.0,South,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,3.762,2017,2,1.3249507308788386,-1.6927530302533091,-1
8292,CA-2015-156244,2015-08-12,2015-08-16,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Miami,Florida,33180.0,South,OFF-LA-10000443,Office Supplies,Labels,Avery 501,2.952,2015,8,1.082482906738226,-1.8400665611960014,-1
8302,US-2018-167318,2018-07-26,2018-08-01,Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,90036.0,West,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95,2018,7,7.408500263405177,2.003362796568725,-1
8313,US-2018-105935,2018-01-26,2018-01-31,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Columbus,Georgia,31907.0,South,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,2939.93,2018,1,7.986141050525466,2.354313708380668,-1
8315,CA-2015-161508,2015-07-12,2015-07-16,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573.0,Central,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,3.488,2015,7,1.2493285060467332,-1.738698000466343,-1
8318,CA-2018-130904,2018-04-11,2018-04-16,Standard Class,HM-14980,Henry MacAllister,Consumer,United States,Burlington,North Carolina,27217.0,South,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,1.752,2018,4,0.5607579925141997,-2.1570452760730046,-1
8327,CA-2018-103478,2018-07-21,2018-07-24,Second Class,KL-16555,Kelly Lampkin,Corporate,United States,Aurora,Illinois,60505.0,Central,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,2.864,2018,7,1.052219249098399,-1.8584535215358537,-1
8413,CA-2018-132290,2018-03-10,2018-03-14,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Dallas,Texas,75217.0,Central,FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",933.408,2018,3,6.838842404295356,1.657261985245997,-1
8425,CA-2018-150091,2018-10-12,2018-10-16,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701.0,East,FUR-BO-10003404,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",2154.9,2018,10,7.675499597748866,2.1655806695624933,-1
8428,CA-2018-167017,2018-11-23,2018-11-25,First Class,DC-12850,Dan Campbell,Consumer,United States,Roseville,Michigan,48066.0,Central,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,4.36,2018,11,1.472472057360943,-1.6031251071651482,-1
8444,US-2017-155173,2017-03-06,2017-03-10,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,2.043,2017,3,0.7144193158354851,-2.063686942083675,-1
8451,CA-2018-125451,2018-10-23,2018-10-24,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,2920.0,East,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,2.22,2018,10,0.7975071958841882,-2.013206145170106,-1
8452,CA-2015-131387,2015-04-28,2015-04-30,First Class,AI-10855,Arianne Irving,Consumer,United States,San Francisco,California,94122.0,West,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,1679.96,2015,4,7.426525262590044,2.0143140486970155,-1
8454,CA-2017-125087,2017-04-18,2017-04-23,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Houston,Texas,77070.0,Central,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1554.936,2017,4,7.349189666210069,1.967328104023028,-1
8458,US-2018-118556,2018-05-28,2018-06-02,Second Class,TH-21235,Tiffany House,Corporate,United States,Chicago,Illinois,60653.0,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.564,2018,5,1.270883509608563,-1.7256020620859418,-1
8469,US-2017-164196,2017-11-11,2017-11-17,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Noblesville,Indiana,46060.0,Central,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,2678.94,2017,11,7.893176472877232,2.297832234046921,-1
8473,US-2018-132031,2018-04-23,2018-04-27,Standard Class,PN-18775,Parhena Norris,Home Office,United States,Clarksville,Tennessee,37042.0,South,OFF-LA-10000081,Office Supplies,Labels,Avery 496,3.0,2018,4,1.0986122886681098,-1.8302670085649004,-1
8478,CA-2016-145758,2016-10-30,2016-10-30,Same Day,BF-11020,Barry Französisch,Corporate,United States,New York City,New York,10024.0,East,TEC-MA-10004552,Technology,Machines,Star Micronics TSP100 TSP143LAN Receipt Printer,1035.8,2016,10,6.942929353989791,1.7205009578349926,-1
8489,CA-2017-158841,2017-02-02,2017-02-04,Second Class,SE-20110,Sanjit Engle,Consumer,United States,Arlington,Virginia,22204.0,South,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",8749.95,2017,2,9.07680326504962,3.016955452524639,-1
8517,CA-2017-132899,2017-04-07,2017-04-11,Standard Class,SF-20200,Sarah Foster,Consumer,United States,New York City,New York,10009.0,East,OFF-AR-10002833,Office Supplies,Art,Newell 322,3.64,2017,4,1.2919836816486494,-1.712782460731657,-1
8555,CA-2017-102092,2017-12-09,2017-12-11,First Class,PM-18940,Paul MacIntyre,Consumer,United States,Springfield,Virginia,22153.0,South,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",1056.86,2017,12,6.963057526766792,1.7327300122000993,-1
8562,CA-2017-132829,2017-12-23,2017-12-26,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,77041.0,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.328,2017,12,0.8450095298691913,-1.9843456702920383,-1
8563,CA-2017-123540,2017-04-02,2017-04-06,Second Class,DJ-13420,Denny Joy,Corporate,United States,Milwaukee,Wisconsin,53209.0,Central,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,1454.9,2017,4,7.282692448721343,1.9269271149810858,-1
8569,CA-2017-162390,2017-12-06,2017-12-12,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Hempstead,New York,11550.0,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,968.744,2017,12,6.87600038709999,1.679837655519196,-1
8573,CA-2015-121629,2015-11-28,2015-12-02,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Houston,Texas,77041.0,Central,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,998.85,2015,11,6.906604617224741,1.6984315337685647,-1
8580,CA-2017-111605,2017-12-27,2018-01-02,Standard Class,JW-15955,Joni Wasserman,Consumer,United States,Louisville,Kentucky,40214.0,South,OFF-LA-10002368,Office Supplies,Labels,Avery 479,2.61,2017,12,0.959350221334602,-1.914876943668623,-1
8587,CA-2018-162015,2018-07-11,2018-07-18,Standard Class,KB-16240,Karen Bern,Corporate,United States,Los Angeles,California,90049.0,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45,2018,7,7.160418796832339,1.852638646130139,-1
8590,CA-2018-145338,2018-01-29,2018-02-01,First Class,BD-11770,Bryan Davis,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",4.768,2018,1,1.5619269297630487,-1.5487759861620252,-1
8599,CA-2015-141110,2015-11-26,2015-12-01,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Fresno,California,93727.0,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,4.32,2015,11,1.463255402256019,-1.6087247697669789,-1
8633,CA-2017-107783,2017-07-28,2017-07-29,First Class,OT-18730,Olvera Toch,Consumer,United States,Bethlehem,Pennsylvania,18018.0,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1369.764,2017,7,7.222393741209512,1.8902920870291002,-1
8646,CA-2016-108259,2016-11-08,2016-11-15,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Jacksonville,North Carolina,28540.0,South,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,4.712,2016,11,1.5501124463492855,-1.555953982970938,-1
8659,CA-2017-168361,2017-06-21,2017-06-25,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,0.836,2017,6,-0.17912666589743548,-2.606568926921362,-1
8681,CA-2017-143805,2017-12-01,2017-12-03,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Richmond,Virginia,23223.0,South,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,2104.55,2017,12,7.651856946540891,2.1512163618749156,-1
8700,CA-2018-119284,2018-06-15,2018-06-20,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211.0,South,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),2239.936,2018,6,7.714202573012344,2.189095014050297,-1
8704,CA-2016-133494,2016-03-01,2016-03-05,Standard Class,RP-19390,Resi Pölking,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,3.552,2016,3,1.2675108251299236,-1.7276511672035586,-1
8706,US-2015-132745,2015-10-01,2015-10-05,Standard Class,NF-18475,Neil Französisch,Home Office,United States,Reno,Nevada,89502.0,West,OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,4.71,2015,10,1.5496879080283263,-1.556211915087509,-1
8708,CA-2015-146815,2015-09-08,2015-09-13,Standard Class,PP-18955,Paul Prost,Home Office,United States,New York City,New York,10009.0,East,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,3.52,2015,9,1.2584609896100056,-1.7331494770498852,-1
8716,CA-2018-121678,2018-11-16,2018-11-20,Second Class,BM-11650,Brian Moss,Corporate,United States,Elyria,Ohio,44035.0,East,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,1.824,2018,11,0.6010318916521397,-2.132576502503283,-1
8723,CA-2017-120824,2017-06-12,2017-06-16,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070.0,Central,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",1.524,2017,6,0.42133845726445457,-2.24175088224085,-1
8727,CA-2016-103870,2016-12-27,2016-12-31,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130.0,South,TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs,4.728,2016,12,1.553502280103797,-1.5538944586548529,-1
8735,CA-2018-116988,2018-06-27,2018-06-29,Second Class,PW-19030,Pauline Webber,Corporate,United States,Seattle,Washington,98105.0,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45,2018,6,7.160418796832339,1.852638646130139,-1
